,subject,session,scan,bias_max,bias_med,bias_min,cnr,efc,fber,fwhm,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,qi1,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr,snr_csf,snr_gm,snr_wm,spacing_x,spacing_y,spacing_z,summary_mean_bg,summary_mean_csf,summary_mean_gm,summary_mean_wm,summary_p05_bg,summary_p05_csf,summary_p05_gm,summary_p05_wm,summary_p95_bg,summary_p95_csf,summary_p95_gm,summary_p95_wm,summary_stdv_bg,summary_stdv_csf,summary_stdv_gm,summary_stdv_wm
97,sub-50085,single_session,T1w,1.37453866005,1.09764945507,0.900770008564,0.95827883482,0.58743083414,4.05954122543,4.08865,3.92002,4.12729,4.2246,0.177978530536,0.43649081591,0.385530653555,0.95430034535,90724.1171875,190360.078125,78302.59375,176,256,256,2.11989569664,1.23073112965,2.08533859253,3.04361748695,1.0,1.0,1.0,178.81288147,63.3178939819,113.172515869,194.307434082,83.7881164551,21.6385181427,20.7657880783,51.4426879883,257.565820313,108.730477905,181.919796753,265.004180908,55.1570663452,27.7740345001,51.3150558472,72.1601104736
98,sub-10779,single_session,T1w,1.46559345722,1.15856456757,0.881332755089,0.990578889847,0.522754291736,6.4523191452,3.97982,3.76454,3.99281,4.19371,0.171222875158,0.452347026822,0.37643009802,0.636773469001,79172.59375,133284.4375,59450.0859375,176,256,256,2.60312008858,1.57527112961,2.62175512314,3.61233401299,1.000005126,1.0,1.0,226.797180176,82.4954986572,151.043579102,240.01109314,107.591899109,26.56860466,22.6210811615,62.1387357712,315.300964355,140.226251221,234.85368042,324.476933289,64.1589279175,35.5239562988,67.8403244019,88.7499389648
99,sub-60045,single_session,T1w,1.38384950161,1.13733506203,0.900583028793,1.02321243286,0.534261738605,5.8917722702,4.69449,4.4451,4.80086,4.84803,0.189148301352,0.405180791932,0.405670906716,0.950235026753,70773.75,144165.125,56383.4296875,176,256,256,2.49779891968,1.53487586975,2.46765398979,3.49086642265,0.999999344349,1.0,1.0,194.70690918,73.4497070312,119.379188538,211.56880188,97.7798957825,29.2271747589,22.6076416016,65.1662017822,270.247413635,120.31161499,198.36395874,277.008935547,55.6721038818,27.9495449066,56.6649246216,70.9602355957
100,sub-60021,single_session,T1w,1.32728660107,1.10716247559,0.885891258717,1.09392023087,0.49823671524,7.65199279785,3.94038,3.76977,4.02558,4.03155,0.192629216567,0.396898024775,0.410472758658,0.911454883565,74079.5,143238.265625,61977.2109375,176,256,256,2.74276566505,1.60102140903,2.76667785645,3.86059808731,1.00000154972,1.0,1.0,160.225265503,58.3531990051,101.29750824,174.625259399,69.1766204834,22.1321558952,18.4712732315,52.1182994843,223.633395386,97.774312973,165.393032837,229.158953857,48.497341156,23.0972309113,47.3698730469,59.1970863342
101,sub-50020,single_session,T1w,1.59519052505,1.20451283455,0.875829935074,0.854093372822,0.596046052594,4.40694856644,3.9525,3.77974,4.01992,4.06384,0.209899332949,0.395525859781,0.394574807271,0.956776879697,86185.8671875,154670.90625,75915.6953125,176,256,256,2.28132176399,1.40839886665,2.29073667526,3.14482998848,0.999997258186,1.0,1.0,166.543792725,66.6192092896,105.558830261,177.016540527,79.0398387909,24.3888530731,20.6817662239,50.6826293945,234.203163147,109.582576752,173.642259979,242.107241821,48.6828384399,25.8272075653,49.4799003601,64.1817626953
102,sub-10968,single_session,T1w,1.39451706409,1.1147993803,0.860951066017,0.875303506851,0.622772154357,3.67461061478,3.81581,3.64305,3.83674,3.97497,0.168340908766,0.43281768239,0.398841408844,0.694330764665,93410.1171875,187719.078125,75265.2265625,176,256,256,2.08438181877,1.22735643387,2.0752427578,2.95054602623,1.0,1.0,1.0,178.226898193,62.5533599854,114.032554626,191.740844727,83.4651573181,21.3507504463,18.5294075012,50.3520153046,249.541970062,107.522075653,181.489700317,256.273629761,52.5190124512,27.4799957275,51.6920089722,69.0922927856
103,sub-10948,single_session,T1w,1.3914283514,1.11429667473,0.86708933115,1.11291408539,0.521552258703,6.56681394577,4.53565,4.34979,4.50473,4.7619,0.171862989714,0.431585268056,0.39655174223,0.955472939698,85462.7734375,165949.765625,60987.6953125,176,256,256,2.58993792534,1.58008611202,2.53840661049,3.65132069588,1.0,1.0,1.0,241.591873169,87.2986373901,150.793365479,263.859985352,120.805789185,31.7541685104,21.6692180634,75.9257873535,337.282717896,145.889965057,243.989645386,345.392811584,69.8343429565,39.3311767578,70.1383056641,90.3527374268
104,sub-70081,single_session,T1w,1.44736027718,1.12826275826,0.885449707508,0.996034562588,0.563973612899,5.29532766342,4.14889,3.9506,4.14818,4.35786,0.174004828209,0.428676335913,0.397318835878,0.688587608908,80835.90625,157174.296875,61155.0703125,176,256,256,2.40162062645,1.42973935604,2.38954377174,3.38557839394,1.00000047684,1.0,1.0,200.581390381,71.4676971436,127.136558533,217.309036255,95.1207260132,25.6775779724,20.0063148499,61.16777668,279.502368164,119.793800354,205.307359314,286.182289124,58.3191261292,29.365486145,58.9618759155,75.6170349121
105,sub-11131,single_session,T1w,1.4289368391,1.15792381763,0.849359333515,0.938700675964,0.515733072071,5.90562200546,4.2185,3.93148,4.27288,4.46886,0.192545992754,0.409119520415,0.39833448683,0.951871495478,72155.8984375,121583.0,49034.7265625,176,256,256,2.50916314125,1.59886968136,2.49495959282,3.43366026878,0.999999403954,1.0,1.0,190.019317627,74.0728149414,118.313674927,202.928970337,96.3023384094,27.0597143173,16.7418608665,57.7175998688,260.866621399,121.227597427,195.260757446,267.601959229,52.0748558044,29.9578113556,57.0697250366,70.2779846191
106,sub-11068,single_session,T1w,1.4880053997,1.15661370754,0.80872040987,0.764335632324,0.597459718134,3.85286402702,3.86699,3.60962,3.89832,4.10941,0.154565330714,0.434932798496,0.41050187079,0.958505302493,91382.9609375,172714.171875,78386.2109375,176,256,256,2.08263230324,1.27392709255,2.1048169136,2.86915254593,1.00000476837,1.0,1.0,183.013244629,65.3818740845,119.324287415,190.030944824,89.4208831787,20.1147971153,18.1751704216,47.6851890564,249.270370483,111.77202034,186.719700623,255.844796753,49.7024459839,30.6810512543,53.6138725281,69.5953216553
107,sub-11128,single_session,T1w,1.28131103516,1.03778505325,0.772906959057,1.15639209747,0.519720031877,8.57592487335,4.43303,4.20045,4.47848,4.63101,0.171928473068,0.4271164658,0.400955061132,0.596343865817,76611.6953125,143816.9375,57131.7851562,176,256,256,2.98991513252,1.83634197712,2.9885058403,4.14489793777,1.00000488758,1.0,1.0,280.076904297,102.498764038,178.325286865,299.120483398,138.714906311,36.4586608887,28.0382957458,85.4001712799,383.944593811,170.203457642,285.582305908,393.212361145,77.5500183105,41.2315635681,82.4351730347,103.392547607
108,sub-60001,single_session,T1w,1.59490287304,1.25137591362,0.87351089716,0.889459967613,0.551840499136,6.09109735489,4.05665,3.95858,4.09253,4.1207,0.19237770133,0.383383750118,0.424238548552,0.948192868517,86260.078125,133233.546875,64352.2304688,176,256,256,2.58253884315,1.62946271896,2.61434721947,3.50380706787,1.000005126,1.0,1.0,180.07220459,70.4647827148,112.207023621,188.67729187,86.1986274719,24.8876325607,14.8590888977,50.0253814697,247.047374725,115.945435333,186.289783478,254.450430298,49.711566925,27.8594512939,54.79920578,66.9984817505
109,sub-11108,single_session,T1w,1.52969944477,1.19654083252,0.918632149696,1.01015019417,0.539364508173,6.55619287491,4.31008,4.14661,4.33941,4.44972,0.156306962369,0.4486344784,0.39505855923,0.961394652105,79441.046875,145996.0625,64602.7773438,176,256,256,2.63573145866,1.62414503098,2.63644933701,3.64659976959,1.0,1.0,1.0,215.853866577,76.9844055176,139.819168091,226.630966187,109.235473633,25.2140487671,19.3449417114,60.4466312408,295.499191284,126.547108078,219.109185791,303.270703125,58.3844451904,32.0384483337,63.3334541321,81.9627151489
110,sub-60051,single_session,T1w,1.57683026791,1.17475175858,0.755185484886,0.82375138998,0.588404718559,4.60087442398,3.84427,3.66271,3.79279,4.0896,0.162143391192,0.38895535569,0.448901253118,0.732064064637,86029.921875,159182.921875,70892.296875,176,256,256,2.22973012924,1.32623851299,2.26960039139,3.09335160255,0.999998986721,1.0,1.0,195.923522949,68.4312133789,122.457023621,207.325119019,90.0658870697,24.2646253586,19.6224739075,59.3428977966,267.925761414,113.847836685,199.394961548,275.738201904,55.3229980469,27.8175182343,57.5130348206,70.1273193359
111,sub-60065,single_session,T1w,1.50296127796,1.11571252346,0.892363786697,0.775003671646,0.575354235876,4.08984613419,4.31574,4.09634,4.29089,4.57321,0.185168131958,0.430412588701,0.384419279341,0.957427418152,89923.9453125,158627.703125,70467.25,176,256,256,2.17190814018,1.41440272331,2.16315889359,2.93816256523,1.0,1.0,1.0,179.06086731,71.0955123901,116.723228455,187.748153687,94.215839386,24.0925256729,21.900030899,51.4279258728,245.309761047,117.303482056,184.655435181,252.369171143,47.0735282898,28.3955726624,52.6906433105,67.817276001
112,sub-10724,single_session,T1w,1.38664460182,1.0768020153,0.833315610886,1.21632170677,0.498468577325,8.25947093964,4.24451,4.09168,4.23041,4.41771,0.161998945239,0.467230261886,0.370770792875,0.959239673512,85067.1171875,160728.9375,64538.28125,176,256,256,2.87584018707,1.73123347759,2.83998274803,4.0563044548,1.0,1.0,1.0,294.285949707,105.039146423,191.881393433,315.832122803,144.56831665,34.4417684555,26.2486450195,83.2953262329,412.501409912,177.927054596,300.175765991,422.45201416,84.7826690674,52.553768158,86.0690917969,115.934288025
113,sub-60053,single_session,T1w,1.39862024784,1.08050751686,0.761118233204,1.04892420769,0.587478508041,5.82742881775,4.08643,3.90403,4.08801,4.27569,0.162752345336,0.430921750254,0.40632590441,0.654838830724,98477.3203125,191467.34375,79760.4375,176,256,256,2.53153514862,1.49937522411,2.52315306664,3.57207727432,0.999997496605,1.0,1.0,215.498779297,75.020866394,136.474258423,229.556671143,103.899481201,25.2836731911,22.1910057068,60.3030555725,300.848815918,125.77285881,217.822946167,309.21776123,62.4831962585,31.9952793121,62.2533378601,83.2832946777
114,sub-70004,single_session,T1w,1.40821576118,1.15747857094,0.924857378006,1.18757963181,0.516430249815,7.12996530533,4.56882,4.25282,4.61566,4.85849,0.17210578678,0.449323027662,0.378571185559,0.954493776481,79701.046875,162056.984375,60764.4609375,176,256,256,2.70011401176,1.60451316833,2.65412473679,3.84170436859,1.0,1.0,1.0,224.769638062,79.2819671631,143.089035034,244.216949463,108.840710449,28.2617530823,22.4900444031,67.1611476898,317.971157837,131.267112732,228.227206421,326.094087219,66.2470474243,33.4525680542,64.9282455444,88.1581726074
115,sub-11143,single_session,T1w,1.37647175789,1.07115054131,0.792553067207,1.04572045803,0.569010035111,5.73337125778,3.84202,3.61564,3.89273,4.0294,0.161242711936,0.44181808889,0.396939199173,0.958571611922,97269.5625,192242.46875,74515.265625,176,256,256,2.4671061039,1.44935643673,2.45312070847,3.49884128571,0.999997615814,1.0,1.0,224.782211304,77.9995651245,145.475585938,242.140899658,105.342246628,25.7677238464,23.0712179184,62.346572876,314.539651489,134.609034729,227.362295532,322.566717529,66.0936584473,37.9324378967,64.6547088623,87.3371582031
116,sub-50005,single_session,T1w,1.54153192043,1.22938752174,0.91547781229,0.807099461555,0.608196961754,4.16485881805,3.45376,3.27375,3.49024,3.60559,0.165206443141,0.396599657989,0.438193898871,0.676262442488,82878.109375,157952.40625,70909.3828125,176,240,256,2.16859722137,1.30927252769,2.19471001625,3.00180959702,1.0,1.0,1.0,165.322921753,59.4172782898,105.236167908,176.027297974,77.6016521454,20.543806076,18.4536197662,50.8881250381,225.030905914,100.834804535,168.939456177,230.981259155,46.3467483521,25.4646873474,48.3413619995,59.040561676
117,sub-50035,single_session,T1w,1.45046305656,1.16560125351,0.874750137329,0.977934896946,0.531055067571,6.26765012741,4.00045,3.75848,4.09064,4.16413,0.170596423708,0.446833555188,0.382570021104,0.931685095891,77906.671875,141019.0,58872.9609375,176,256,256,2.5861685276,1.60552728176,2.58752179146,3.5654566288,0.999997138977,1.0,1.0,158.962265015,59.0438690186,104.90688324,168.377304077,79.4158191681,18.8276071548,16.3518661499,45.5771621704,218.664414978,100.818132401,163.147795105,224.47711792,43.5327110291,25.6570224762,46.7942123413,60.5950813293
118,sub-50051,single_session,T1w,1.58833873272,1.20035040379,0.835722148418,0.770492911339,0.583294026918,4.38588047028,3.58072,3.43229,3.54136,3.7771,0.178744033264,0.410383717641,0.410872249095,0.645019315984,100578.515625,166424.90625,78209.109375,176,256,256,2.23113417625,1.41739296913,2.25275826454,3.02325105667,1.0,1.0,1.0,159.315765381,60.9528656006,100.680122375,164.032058716,77.8727817535,20.074239254,11.3024084091,39.1708724976,217.665111542,99.741608429,164.341375732,224.199682617,42.8788909912,25.9413909912,48.469039917,61.2308235168
119,sub-60049,single_session,T1w,1.38941013813,1.1116515398,0.852230966091,1.15752005577,0.530926404626,7.16948699951,4.14656,3.97619,4.16742,4.30259,0.184497626593,0.429989738805,0.385512634602,0.959512940144,87701.1171875,153360.171875,64796.9179688,176,256,256,2.69809913635,1.43826174736,2.74925804138,3.90677809715,1.00000143051,1.0,1.0,234.138565063,77.4022445679,151.645645142,257.213043213,85.5877544403,27.7559005737,18.3897861481,69.5987110138,334.466207886,130.178288269,244.271292114,343.153823853,76.3814086914,31.9763355255,71.5584182739,92.5520553589
120,sub-10206,single_session,T1w,1.57173395157,1.17618012428,0.836601316929,0.923995912075,0.565194071824,5.45891427994,3.79889,3.60519,3.86568,3.93383,0.176950374222,0.439210387239,0.383839238539,0.953767313057,90754.453125,146747.46875,69342.7109375,176,256,256,2.46177458763,1.48337626457,2.4889755249,3.41297149658,1.0,1.0,1.0,190.137802124,68.9031219482,124.654701233,199.461013794,87.141620636,22.1753612518,16.6064304352,48.4864347458,267.126724243,114.86529541,197.826983643,276.268811035,54.828414917,29.1193962097,57.5644226074,76.0029907227
121,sub-10345,single_session,T1w,1.45463550091,1.12519705296,0.786876261234,0.941747665405,0.570551125773,5.47828865051,3.89016,3.66724,3.97423,4.03933,0.169817377102,0.433316795012,0.396865827887,0.956528130249,93915.2109375,170378.953125,67864.8203125,176,256,256,2.46911072731,1.54751729965,2.45903372765,3.40078139305,1.0,1.0,1.0,218.085235596,81.0904693604,141.000320435,231.248641968,110.844696808,26.6715475082,20.8824911118,59.9871994019,299.982110596,136.418724823,222.837280273,308.457928467,59.4134178162,34.5132217407,64.1744995117,82.710395813
122,sub-60030,single_session,T1w,1.43199563026,1.1257942915,0.804067134857,1.02696621418,0.546617200893,5.94935750961,4.32821,4.01434,4.46927,4.51933,0.162921414093,0.443745153582,0.393333432325,0.625746725046,74370.03125,155019.15625,58925.6953125,176,256,256,2.5370900631,1.58698344231,2.498660326,3.52562642097,1.0,1.0,1.0,254.855545044,92.4527282715,162.043380737,270.780303955,134.484460449,32.3621007919,26.4463607788,73.1975402832,350.729046631,153.596854401,257.074926758,359.494311523,69.1820297241,38.3199577332,73.0661468506,96.7824630737
123,sub-60012,single_session,T1w,1.53315091133,1.15873885155,0.831915616989,0.855683147907,0.588356478796,4.36099720001,3.90682,3.69337,3.95778,4.0794,0.173501460127,0.407448005613,0.41905053426,0.960843540974,102950.296875,176455.171875,75479.1875,176,256,256,2.20497488976,1.371727705,2.19375681877,3.04943990707,1.0,1.0,1.0,197.772628784,73.2706069946,122.378257751,211.091339111,98.6308872223,24.7328439713,14.8209366322,58.5642972946,272.325732422,122.236499405,200.866386414,280.072451782,55.0996017456,31.2245769501,58.9266929626,72.9619140625
124,sub-70070,single_session,T1w,1.60465145111,1.18627858162,0.820307016373,0.818221926689,0.594627152827,4.47314023972,3.85506,3.67604,3.80514,4.09585,0.159816698563,0.438089215442,0.402094085995,0.958363888249,85205.71875,145332.703125,71461.8984375,176,256,256,2.2708170414,1.3915823698,2.30132365227,3.11954569817,1.0000013113,1.0,1.0,182.508621216,65.4667510986,119.240188599,188.313613892,87.4258026123,20.8900320053,16.1926625252,45.8694267273,250.807914734,108.349734497,187.501444244,258.253210449,49.9077835083,28.3384075165,54.4167366028,70.8419342041
125,sub-50016,single_session,T1w,1.57539451122,1.29947566986,1.09807467461,0.736778497696,0.627804085037,3.72669577599,3.80185,3.64036,3.75534,4.01966,0.194931033773,0.367989491364,0.437079474864,0.730718051515,78270.4609375,144678.484375,79100.90625,176,256,256,2.13336086273,1.31580710411,2.17374849319,2.91052699089,1.0,1.0,1.0,178.115020752,69.6906738281,111.26700592,187.53012085,81.7107162476,25.9911084175,22.1444648743,55.2941265106,244.465304565,116.204936981,184.797112274,251.997428894,50.6209907532,27.331155777,52.7863845825,64.6243362427
126,sub-50038,single_session,T1w,1.59589123726,1.21040129662,0.851015269756,0.817230343819,0.56877803156,5.52408456802,4.3732,4.15999,4.41594,4.55284,0.186582332998,0.398105988823,0.415311678179,0.644826291058,80452.46875,148415.59375,87871.046875,176,256,256,2.49519729614,1.64824748039,2.5100569725,3.32728743553,1.0000025034,1.0,1.0,221.469329834,91.7058334351,139.648498535,222.914276123,117.508769608,33.6269302368,30.1330776215,60.398979187,301.822462463,151.535354614,227.121679688,312.125076294,57.3719062805,35.9311752319,63.8210411072,84.4462814331
127,sub-10471,single_session,T1w,1.43397438526,1.20411348343,0.946419596672,1.07316291332,0.519125982541,6.70946884155,4.08995,3.82363,4.2369,4.22309,0.180522400343,0.432419616188,0.387057983469,0.579153321681,67254.5390625,120065.289062,49406.3671875,176,256,256,2.65076351166,1.54884564877,2.66514086723,3.73830366135,1.0,1.0,1.0,253.723892212,90.0821456909,162.819458008,273.669250488,112.24464798,31.9363528252,19.8527702332,74.5528625488,354.326870728,149.677410889,261.955368042,362.948797607,75.1650466919,36.6613540649,76.5095062256,97.6892471313
128,sub-70074,single_session,T1w,1.46582221985,1.1193523407,0.78168541193,0.865393877029,0.601330004204,4.88249206543,3.96885,3.77719,4.03962,4.09719,0.17428848076,0.396422888883,0.429288630356,0.677487919403,107670.625,192478.171875,82623.34375,176,256,256,2.34130549431,1.42237508297,2.36807370186,3.23346757889,0.999997496605,1.0,1.0,226.812652588,82.337020874,141.895935059,240.093154907,106.432350159,29.1205381393,21.3175640106,66.2377151489,310.198287964,136.327346802,231.60153656,318.449969482,63.7064704895,33.345741272,67.2589645386,83.1285629272
129,sub-10912,single_session,T1w,1.50353097916,1.18913972378,0.89552628994,0.965673148632,0.528603009307,5.92733240128,3.8135,3.63854,3.88691,3.9214,0.154052639497,0.441472391583,0.40447496892,0.946384975521,72683.1796875,142627.640625,64802.8476562,176,256,256,2.46337199211,1.48141121864,2.47151565552,3.43718886375,1.00000548363,1.0,1.0,196.13067627,68.6877822876,126.221237183,206.114028931,96.2717170715,23.2453201294,19.325674057,55.0782054901,268.849337769,115.569705963,198.689582825,275.493257141,54.2760429382,29.1836452484,57.0885505676,74.3946914673
130,sub-50067,single_session,T1w,1.50478243828,1.16291475296,0.810267210007,0.750743448734,0.61244644021,3.95777010918,4.00412,3.8971,3.97441,4.14486,0.179699446595,0.38974985403,0.430550699375,0.963344063913,90416.4375,172649.3125,72366.2890625,176,256,256,2.18234062195,1.44245004654,2.17691421509,2.92765760422,1.0,1.0,1.0,194.508407593,77.508644104,120.441177368,202.554016113,106.509745789,27.5202953339,21.3914521217,57.8098564148,260.856111145,130.402557373,197.04289856,267.689404297,49.1320533752,31.3635349274,56.4976959229,69.2860565186
131,sub-10855,single_session,T1w,1.52556049824,1.20190560818,0.883656382561,0.953626155853,0.554168209155,5.2775182724,3.6768,3.47453,3.7573,3.80749,0.192846940468,0.43507925854,0.372073800992,0.64552568216,84173.203125,148167.90625,70714.2109375,176,256,256,2.39069581032,1.35010135174,2.43418002129,3.38780617714,1.00000321865,1.0,1.0,190.509628296,67.9934082031,126.732131958,204.046768188,75.260206604,24.0969114304,20.3357288361,50.6227220535,271.73441925,116.311462402,200.806369019,279.813311768,59.9156990051,28.2867832184,57.8178291321,77.9323654175
132,sub-70029,single_session,T1w,1.39626646042,1.15942978859,0.928641498089,1.15426456928,0.506950641302,6.36869621277,4.31002,4.06627,4.25168,4.63106,0.165358996219,0.456085456027,0.378555547754,0.956801247652,61883.5078125,149007.90625,57615.8671875,176,256,256,2.51702022552,1.4479174614,2.47443938255,3.62870407104,1.0,1.0,1.0,230.342254639,79.0367050171,148.43572998,249.549819946,109.716679382,29.5340816498,32.1161079407,67.7046844482,330.011065674,134.637312317,233.487082672,338.667581177,69.8118286133,33.4738960266,64.2113876343,92.7820739746
133,sub-50060,single_session,T1w,1.49664986134,1.15669047832,0.877619683743,0.790084064007,0.577493372277,4.38118076324,3.69258,3.49271,3.7349,3.85966,0.203883145797,0.394875863572,0.401240990631,0.961031969174,85229.6640625,151459.921875,86972.703125,176,256,256,2.21814990044,1.33468580246,2.26483988762,3.05492401123,1.0000025034,1.0,1.0,199.344329834,77.1626358032,127.132148743,206.200881958,85.7122135162,28.8167247772,22.6174591064,50.5156387329,280.730996704,127.943759918,210.253884888,290.508856201,59.7050628662,30.3960590363,60.3248939514,80.2324905396
134,sub-10316,single_session,T1w,1.60202300549,1.22130048275,0.929684400558,0.866602122784,0.587611627151,4.87264585495,3.53383,3.39639,3.61793,3.59137,0.189082546489,0.402429360849,0.408488092661,0.954181052557,93397.9375,175973.671875,85322.625,176,256,256,2.34673023224,1.45214819908,2.36072015762,3.22732234001,1.0,1.0,1.0,175.608398438,67.467300415,111.03793335,184.665924072,84.7144226074,24.0038051605,21.8198760986,52.4385957718,242.924632263,112.768414307,181.018345642,250.015358734,49.6813240051,27.3055095673,51.5010795593,66.3985443115
135,sub-70080,single_session,T1w,1.40710008144,1.14321506023,0.895268082619,1.06104266644,0.517612017904,6.95971345901,4.27952,4.08384,4.32095,4.44156,0.195320019049,0.428242394948,0.376437586003,0.652039999537,76285.515625,130884.617188,54459.1289062,176,256,256,2.7109003067,1.62511372566,2.72327208519,3.78431463242,0.999996840954,1.0,1.0,203.296951294,76.3459243774,133.601074219,220.143173218,91.987247467,26.9466175079,20.7569800377,59.3419776917,285.243682861,127.225364685,212.579184723,292.977560425,60.0768661499,30.9084625244,61.3921051025,78.84349823
136,sub-50014,single_session,T1w,1.51684820652,1.21940374374,1.02493083477,0.971213638783,0.590966872411,4.44389438629,4.26723,4.05124,4.36146,4.39762,0.174031339458,0.416999246534,0.408969414007,0.657713114616,85601.421875,172852.953125,66153.9375,176,256,256,2.22980809212,1.32817602158,2.1950173378,3.16623091698,1.0,1.0,1.0,172.051208496,61.4003753662,106.659202576,188.445388794,83.2489757538,22.5046012878,17.0003299713,54.3563446045,241.300618744,102.584516525,173.895111084,247.511911011,50.6375694275,24.873052597,49.7191047668,64.1222305298
137,sub-50015,single_session,T1w,1.48144161701,1.11856102943,0.822853922844,0.959594249725,0.571031790447,5.34637832642,3.72624,3.54972,3.75694,3.87959,0.163715720946,0.442843896762,0.393440382292,0.634628643488,94995.5625,178216.046875,72666.9609375,176,256,256,2.42380785942,1.48104953766,2.41538977623,3.37498402596,1.0,1.0,1.0,212.596313477,75.7235183716,136.871810913,224.461608887,105.511239624,24.7804611206,20.1284272194,57.7315826416,294.413146973,123.960097122,215.681530762,302.167329407,59.0181427002,31.550359726,61.9808807373,82.4403381348
138,sub-60015,single_session,T1w,1.66531574726,1.21645724773,0.850529432297,0.79405272007,0.563056845208,5.4129948616,4.01844,3.78218,4.09656,4.18803,0.185618948477,0.40098657026,0.413394481263,0.669375786062,78967.140625,155179.65625,96705.75,176,256,256,2.44416427612,1.5913490057,2.4735455513,3.26759815216,1.00000035763,1.0,1.0,239.731643677,97.9398574829,152.571350098,237.654586792,122.198472977,34.2124670029,32.8221923828,59.0609516144,329.835438538,164.08158493,247.087860107,342.449215698,63.8945503235,40.6640357971,69.1075973511,94.8755950928
139,sub-10949,single_session,T1w,1.50969302654,1.13574397564,0.777810275555,0.963731646538,0.573544077681,4.83061933517,3.70914,3.5093,3.74139,3.88655,0.178795648905,0.425943804266,0.395260546829,0.69313330468,86011.75,169596.171875,68401.0703125,176,256,256,2.28875088692,1.30739760399,2.29756164551,3.26129317284,0.999998390675,1.0,1.0,211.593002319,73.7420578003,135.870361328,229.704650879,91.7572067261,24.1582935333,21.4808559418,62.1769493103,299.066122437,128.746287537,217.19090271,307.252752686,64.6521072388,32.8077316284,62.1796455383,82.0737838745
140,sub-10557,single_session,T1w,1.45322740078,1.08751010895,0.756763577461,1.01196265221,0.554381751448,6.01927900314,4.35261,4.14656,4.41439,4.50496,0.168363149717,0.44528943254,0.386347417743,0.953998715628,96258.8515625,167810.125,75895.953125,176,256,256,2.52971220016,1.48667681217,2.54524850845,3.55721116066,1.0,1.0,1.0,215.872421265,75.18019104,140.66116333,228.165420532,96.4894104004,24.1230594635,18.3750043869,55.5547389984,303.872589111,126.773957825,221.672502899,313.083041382,63.6089935303,33.2801437378,64.2025985718,86.6360549927
141,sub-60080,single_session,T1w,1.60992562771,1.21990990639,0.818034291267,0.797176420689,0.639826749548,3.65024709702,3.73482,3.57063,3.78381,3.856,0.173978297833,0.412138139808,0.413883562359,0.770862798311,95556.765625,173222.671875,81017.2578125,176,256,256,2.10496973991,1.23942148685,2.1391556263,2.93633198738,1.0,1.0,1.0,207.976470947,74.4428710938,134.891830444,219.970550537,91.3204238892,24.5756402969,21.8198633194,55.4735649109,290.605551147,127.994475174,216.024998474,300.02855835,61.1259346008,33.2474861145,61.9111175537,80.1518936157
142,sub-10438,single_session,T1w,1.61102163792,1.18308997154,0.800140500069,0.842207193375,0.597888288109,4.41002035141,3.55469,3.40731,3.60837,3.65329,0.18570928695,0.411346961027,0.402943752023,0.703563523014,95120.5390625,168711.84375,76525.8125,176,256,256,2.26618623734,1.40726196766,2.27454471588,3.11675190926,1.0,1.0,1.0,193.439620972,73.4559860229,122.586936951,202.432510376,93.4069393158,24.939298439,18.5671156883,50.722036171,269.609611511,123.893839264,199.671600342,278.738198853,54.5969390869,30.4967880249,57.5620155334,75.551071167
143,sub-10699,single_session,T1w,1.45382010937,1.14080131054,0.890426516533,1.1090940237,0.511442491763,6.78938865662,4.51658,4.25349,4.62047,4.68813,0.17888547876,0.443076458302,0.378038062938,0.954238332135,83236.875,165579.390625,62588.046875,176,256,256,2.64442825317,1.64356088638,2.59031462669,3.69940876961,1.0,1.0,1.0,227.413772583,85.1787338257,144.769958496,245.498840332,115.527481079,30.5451681137,24.944386673,68.4314346313,318.999771118,143.460216522,231.825090027,327.114254761,65.1316375732,39.8190994263,65.770149231,88.0204620361
144,sub-10668,single_session,T1w,1.41557276249,1.11777472496,0.843163073063,1.05134689808,0.531229883662,6.805519104,4.27544,4.12627,4.28774,4.41732,0.165024546115,0.440367092648,0.394608361237,0.960068232252,83721.0,153178.125,62844.8515625,176,256,256,2.64889240265,1.56710529327,2.66411232948,3.71545934677,1.0,1.0,1.0,247.183273315,86.2683944702,160.00138855,265.755645752,114.93217392,28.9982255936,21.8104938507,75.4515640259,341.082414246,143.031121826,253.060375977,349.362786865,70.5371322632,36.8011283875,73.4286193848,92.115562439
145,sub-60079,single_session,T1w,1.53145778179,1.16525602341,0.869707167149,0.822065234184,0.594254886153,3.78892040253,3.82681,3.62627,3.80558,4.06097,0.175268388279,0.435959899827,0.388771711894,0.679859271199,86997.8046875,158109.390625,73358.6484375,176,256,256,2.07046365738,1.19869315624,2.09531641006,2.91738152504,0.999997675419,1.0,1.0,178.924377441,62.8632926941,117.875030518,191.390197754,76.6040298462,21.7651901245,20.5492873192,50.9548309326,251.626978302,105.948005676,185.697479248,259.410470581,53.6636695862,26.384973526,52.9355506897,70.1025238037
